ablation,sample_size,replicate,seed,full_tv_error,ablated_tv_error,full_better,invalid_category,full_invalid_mass,ablated_invalid_mass,full_invalid_top1,ablated_invalid_top1
A2_remove_industry_prior,10,83,101812,0.048703703704,0.142222222222,True,,,,,
A4_remove_hierarchical_pooling,10,83,101812,0.048703703704,0.25,True,,,,,
A2_remove_industry_prior,10,84,101813,0.1425,0.166666666667,True,,,,,
A4_remove_hierarchical_pooling,10,84,101813,0.1425,0.23,True,,,,,
A2_remove_industry_prior,10,85,101814,0.102314814815,0.07,False,,,,,
A4_remove_hierarchical_pooling,10,85,101814,0.102314814815,0.25,True,,,,,
A2_remove_industry_prior,10,86,101815,0.047685185185,0.186111111111,True,,,,,
A4_remove_hierarchical_pooling,10,86,101815,0.047685185185,0.15,True,,,,,
A2_remove_industry_prior,10,87,101816,0.086574074074,0.089444444444,True,,,,,
A4_remove_hierarchical_pooling,10,87,101816,0.086574074074,0.25,True,,,,,
A2_remove_industry_prior,10,88,101817,0.129722222222,0.228333333333,True,,,,,
A4_remove_hierarchical_pooling,10,88,101817,0.129722222222,0.32,True,,,,,
A2_remove_industry_prior,10,89,101818,0.110185185185,0.241666666667,True,,,,,
A4_remove_hierarchical_pooling,10,89,101818,0.110185185185,0.25,True,,,,,
A2_remove_industry_prior,10,90,101819,0.114444444444,0.186666666667,True,,,,,
A4_remove_hierarchical_pooling,10,90,101819,0.114444444444,0.2,True,,,,,
A2_remove_industry_prior,10,91,101820,0.083888888889,0.131111111111,True,,,,,
A4_remove_hierarchical_pooling,10,91,101820,0.083888888889,0.17,True,,,,,
A2_remove_industry_prior,10,92,101821,0.09537037037,0.172222222222,True,,,,,
A4_remove_hierarchical_pooling,10,92,101821,0.09537037037,0.15,True,,,,,
A2_remove_industry_prior,10,93,101822,0.099444444444,0.046666666667,False,,,,,
A4_remove_hierarchical_pooling,10,93,101822,0.099444444444,0.28,True,,,,,
A2_remove_industry_prior,10,94,101823,0.097314814815,0.225555555556,True,,,,,
A4_remove_hierarchical_pooling,10,94,101823,0.097314814815,0.12,True,,,,,
A2_remove_industry_prior,10,95,101824,0.131018518519,0.108888888889,False,,,,,
A4_remove_hierarchical_pooling,10,95,101824,0.131018518519,0.35,True,,,,,
A2_remove_industry_prior,10,96,101825,0.214259259259,0.236111111111,True,,,,,
A4_remove_hierarchical_pooling,10,96,101825,0.214259259259,0.33,True,,,,,
A2_remove_industry_prior,10,97,101826,0.132407407407,0.094444444444,False,,,,,
A4_remove_hierarchical_pooling,10,97,101826,0.132407407407,0.1,False,,,,,
A2_remove_industry_prior,10,98,101827,0.127777777778,0.158333333333,True,,,,,
A4_remove_hierarchical_pooling,10,98,101827,0.127777777778,0.13,True,,,,,
A2_remove_industry_prior,10,99,101828,0.018518518519,0.163888888889,True,,,,,
A4_remove_hierarchical_pooling,10,99,101828,0.018518518519,0.05,True,,,,,
A2_remove_industry_prior,10,100,101829,0.096759259259,0.064444444444,False,,,,,
A4_remove_hierarchical_pooling,10,100,101829,0.096759259259,0.25,True,,,,,
A2_remove_industry_prior,10,101,101830,0.097685185185,0.094444444444,False,,,,,
A4_remove_hierarchical_pooling,10,101,101830,0.097685185185,0.18,True,,,,,
A2_remove_industry_prior,10,102,101831,0.04712962963,0.041111111111,False,,,,,
A4_remove_hierarchical_pooling,10,102,101831,0.04712962963,0.18,True,,,,,
A2_remove_industry_prior,10,103,101832,0.019537037037,0.114444444444,True,,,,,
A4_remove_hierarchical_pooling,10,103,101832,0.019537037037,0.17,True,,,,,
A2_remove_industry_prior,10,104,101833,0.087407407407,0.116111111111,True,,,,,
A4_remove_hierarchical_pooling,10,104,101833,0.087407407407,0.28,True,,,,,
A2_remove_industry_prior,10,105,101834,0.130185185185,0.181111111111,True,,,,,
A4_remove_hierarchical_pooling,10,105,101834,0.130185185185,0.12,False,,,,,
A2_remove_industry_prior,10,106,101835,0.046203703704,0.081111111111,True,,,,,
A4_remove_hierarchical_pooling,10,106,101835,0.046203703704,0.15,True,,,,,
A2_remove_industry_prior,10,107,101836,0.071851851852,0.130555555556,True,,,,,
A4_remove_hierarchical_pooling,10,107,101836,0.071851851852,0.05,False,,,,,
A2_remove_industry_prior,10,108,101837,0.173240740741,0.189444444444,True,,,,,
A4_remove_hierarchical_pooling,10,108,101837,0.173240740741,0.27,True,,,,,
A2_remove_industry_prior,10,109,101838,0.267222222222,0.313888888889,True,,,,,
A4_remove_hierarchical_pooling,10,109,101838,0.267222222222,0.42,True,,,,,
A2_remove_industry_prior,10,110,101839,0.079166666667,0.175,True,,,,,
A4_remove_hierarchical_pooling,10,110,101839,0.079166666667,0.13,True,,,,,
A2_remove_industry_prior,10,111,101840,0.033333333333,0.05,True,,,,,
A4_remove_hierarchical_pooling,10,111,101840,0.033333333333,0.18,True,,,,,
A2_remove_industry_prior,10,112,101841,0.069074074074,0.089444444444,True,,,,,
A4_remove_hierarchical_pooling,10,112,101841,0.069074074074,0.17,True,,,,,
A2_remove_industry_prior,10,113,101842,0.103611111111,0.102222222222,False,,,,,
A4_remove_hierarchical_pooling,10,113,101842,0.103611111111,0.18,True,,,,,
A2_remove_industry_prior,10,114,101843,0.113333333333,0.03,False,,,,,
A4_remove_hierarchical_pooling,10,114,101843,0.113333333333,0.35,True,,,,,
A2_remove_industry_prior,10,115,101844,0.095277777778,0.135555555556,True,,,,,
A4_remove_hierarchical_pooling,10,115,101844,0.095277777778,0.18,True,,,,,
A2_remove_industry_prior,10,116,101845,0.150925925926,0.081111111111,False,,,,,
A4_remove_hierarchical_pooling,10,116,101845,0.150925925926,0.35,True,,,,,
A2_remove_industry_prior,10,117,101846,0.146388888889,0.186666666667,True,,,,,
A4_remove_hierarchical_pooling,10,117,101846,0.146388888889,0.22,True,,,,,
A2_remove_industry_prior,10,118,101847,0.173611111111,0.1,False,,,,,
A4_remove_hierarchical_pooling,10,118,101847,0.173611111111,0.35,True,,,,,
A2_remove_industry_prior,10,119,101848,0.102222222222,0.036111111111,False,,,,,
A4_remove_hierarchical_pooling,10,119,101848,0.102222222222,0.25,True,,,,,
A2_remove_industry_prior,10,120,101849,0.099074074074,0.194444444444,True,,,,,
A4_remove_hierarchical_pooling,10,120,101849,0.099074074074,0.15,True,,,,,
A2_remove_industry_prior,10,121,101850,0.105555555556,0.183333333333,True,,,,,
A4_remove_hierarchical_pooling,10,121,101850,0.105555555556,0.15,True,,,,,
A2_remove_industry_prior,10,122,101851,0.213425925926,0.281111111111,True,,,,,
A4_remove_hierarchical_pooling,10,122,101851,0.213425925926,0.35,True,,,,,
A2_remove_industry_prior,10,123,101852,0.118518518519,0.113888888889,False,,,,,
A4_remove_hierarchical_pooling,10,123,101852,0.118518518519,0.18,True,,,,,
A2_remove_industry_prior,10,124,101853,0.028703703704,0.081111111111,True,,,,,
A4_remove_hierarchical_pooling,10,124,101853,0.028703703704,0.15,True,,,,,
A2_remove_industry_prior,10,125,101854,0.080925925926,0.135555555556,True,,,,,
A4_remove_hierarchical_pooling,10,125,101854,0.080925925926,0.18,True,,,,,
A2_remove_industry_prior,10,126,101855,0.081018518519,0.236111111111,True,,,,,
A4_remove_hierarchical_pooling,10,126,101855,0.081018518519,0.15,True,,,,,
A2_remove_industry_prior,10,127,101856,0.187962962963,0.277777777778,True,,,,,
A4_remove_hierarchical_pooling,10,127,101856,0.187962962963,0.35,True,,,,,
A2_remove_industry_prior,10,128,101857,0.084351851852,0.175555555556,True,,,,,
A4_remove_hierarchical_pooling,10,128,101857,0.084351851852,0.17,True,,,,,
A2_remove_industry_prior,10,129,101858,0.094814814815,0.118888888889,True,,,,,
A4_remove_hierarchical_pooling,10,129,101858,0.094814814815,0.18,True,,,,,
A2_remove_industry_prior,10,130,101859,0.117037037037,0.041111111111,False,,,,,
A4_remove_hierarchical_pooling,10,130,101859,0.117037037037,0.28,True,,,,,
A2_remove_industry_prior,10,131,101860,0.146296296296,0.258333333333,True,,,,,
A4_remove_hierarchical_pooling,10,131,101860,0.146296296296,0.25,True,,,,,
A2_remove_industry_prior,10,132,101861,0.043888888889,0.102777777778,True,,,,,
A4_remove_hierarchical_pooling,10,132,101861,0.043888888889,0.08,True,,,,,
A2_remove_industry_prior,10,133,101862,0.058425925926,0.191666666667,True,,,,,
A4_remove_hierarchical_pooling,10,133,101862,0.058425925926,0.05,False,,,,,
A2_remove_industry_prior,10,134,101863,0.057407407407,0.194444444444,True,,,,,
A4_remove_hierarchical_pooling,10,134,101863,0.057407407407,0.1,True,,,,,
A2_remove_industry_prior,10,135,101864,0.068055555556,0.145,True,,,,,
A4_remove_hierarchical_pooling,10,135,101864,0.068055555556,0.17,True,,,,,
A2_remove_industry_prior,10,136,101865,0.2,0.2,False,,,,,
A4_remove_hierarchical_pooling,10,136,101865,0.2,0.25,True,,,,,
A2_remove_industry_prior,10,137,101866,0.102222222222,0.094444444444,False,,,,,
A4_remove_hierarchical_pooling,10,137,101866,0.102222222222,0.18,True,,,,,
A2_remove_industry_prior,10,138,101867,0.028611111111,0.130555555556,True,,,,,
A4_remove_hierarchical_pooling,10,138,101867,0.028611111111,0.08,True,,,,,
A2_remove_industry_prior,10,139,101868,0.215277777778,0.291666666667,True,,,,,
A4_remove_hierarchical_pooling,10,139,101868,0.215277777778,0.35,True,,,,,
A2_remove_industry_prior,10,140,101869,0.134166666667,0.155,True,,,,,
A4_remove_hierarchical_pooling,10,140,101869,0.134166666667,0.28,True,,,,,
A2_remove_industry_prior,10,141,101870,0.159722222222,0.258333333333,True,,,,,
A4_remove_hierarchical_pooling,10,141,101870,0.159722222222,0.25,True,,,,,
A2_remove_industry_prior,10,142,101871,0.071851851852,0.131111111111,True,,,,,
A4_remove_hierarchical_pooling,10,142,101871,0.071851851852,0.07,False,,,,,
A2_remove_industry_prior,10,143,101872,0.063888888889,0.133333333333,True,,,,,
A4_remove_hierarchical_pooling,10,143,101872,0.063888888889,0.1,True,,,,,
A2_remove_industry_prior,10,144,101873,0.213333333333,0.169444444444,False,,,,,
A4_remove_hierarchical_pooling,10,144,101873,0.213333333333,0.23,True,,,,,
A2_remove_industry_prior,10,145,101874,0.081481481481,0.188888888889,True,,,,,
A4_remove_hierarchical_pooling,10,145,101874,0.081481481481,0.15,True,,,,,
A2_remove_industry_prior,10,146,101875,0.089814814815,0.138888888889,True,,,,,
A4_remove_hierarchical_pooling,10,146,101875,0.089814814815,0.1,True,,,,,
A2_remove_industry_prior,10,147,101876,0.180925925926,0.219444444444,True,,,,,
A4_remove_hierarchical_pooling,10,147,101876,0.180925925926,0.23,True,,,,,
A2_remove_industry_prior,10,148,101877,0.049907407407,0.083333333333,True,,,,,
A4_remove_hierarchical_pooling,10,148,101877,0.049907407407,0.18,True,,,,,
A2_remove_industry_prior,10,149,101878,0.148148148148,0.238888888889,True,,,,,
A4_remove_hierarchical_pooling,10,149,101878,0.148148148148,0.25,True,,,,,
A2_remove_industry_prior,10,150,101879,0.099444444444,0.044444444444,False,,,,,
A4_remove_hierarchical_pooling,10,150,101879,0.099444444444,0.18,True,,,,,
A2_remove_industry_prior,10,151,101880,0.144814814815,0.044444444444,False,,,,,
A4_remove_hierarchical_pooling,10,151,101880,0.144814814815,0.28,True,,,,,
A2_remove_industry_prior,10,152,101881,0.050925925926,0.155555555556,True,,,,,
A4_remove_hierarchical_pooling,10,152,101881,0.050925925926,0.1,True,,,,,
A2_remove_industry_prior,10,153,101882,0.079537037037,0.063333333333,False,,,,,
A4_remove_hierarchical_pooling,10,153,101882,0.079537037037,0.18,True,,,,,
A2_remove_industry_prior,10,154,101883,0.109259259259,0.105555555556,False,,,,,
A4_remove_hierarchical_pooling,10,154,101883,0.109259259259,0.35,True,,,,,
A2_remove_industry_prior,10,155,101884,0.104259259259,0.208333333333,True,,,,,
A4_remove_hierarchical_pooling,10,155,101884,0.104259259259,0.05,False,,,,,
A2_remove_industry_prior,10,156,101885,0.083703703704,0.158888888889,True,,,,,
A4_remove_hierarchical_pooling,10,156,101885,0.083703703704,0.15,True,,,,,
A2_remove_industry_prior,10,157,101886,0.050462962963,0.102777777778,True,,,,,
A4_remove_hierarchical_pooling,10,157,101886,0.050462962963,0.07,True,,,,,
A2_remove_industry_prior,10,158,101887,0.141111111111,0.155,True,,,,,
A4_remove_hierarchical_pooling,10,158,101887,0.141111111111,0.28,True,,,,,
A2_remove_industry_prior,10,159,101888,0.132407407407,0.225,True,,,,,
A4_remove_hierarchical_pooling,10,159,101888,0.132407407407,0.15,True,,,,,
A2_remove_industry_prior,10,160,101889,0.117962962963,0.247222222222,True,,,,,
A4_remove_hierarchical_pooling,10,160,101889,0.117962962963,0.23,True,,,,,
A2_remove_industry_prior,10,161,101890,0.144907407407,0.219444444444,True,,,,,
A4_remove_hierarchical_pooling,10,161,101890,0.144907407407,0.15,True,,,,,
A2_remove_industry_prior,10,162,101891,0.040185185185,0.097222222222,True,,,,,
A4_remove_hierarchical_pooling,10,162,101891,0.040185185185,0.08,True,,,,,
A2_remove_industry_prior,10,163,101892,0.051296296296,0.197222222222,True,,,,,
A4_remove_hierarchical_pooling,10,163,101892,0.051296296296,0.05,False,,,,,
A2_remove_industry_prior,10,164,101893,0.077222222222,0.018888888889,False,,,,,
A4_remove_hierarchical_pooling,10,164,101893,0.077222222222,0.18,True,,,,,
A2_remove_industry_prior,10,165,101894,0.133796296296,0.252777777778,True,,,,,
A4_remove_hierarchical_pooling,10,165,101894,0.133796296296,0.23,True,,,,,
A2_remove_industry_prior,10,166,101895,0.158888888889,0.203333333333,True,,,,,
A4_remove_hierarchical_pooling,10,166,101895,0.158888888889,0.22,True,,,,,
A2_remove_industry_prior,10,167,101896,0.00462962963,0.102777777778,True,,,,,
A4_remove_hierarchical_pooling,10,167,101896,0.00462962963,0.08,True,,,,,
A2_remove_industry_prior,10,168,101897,0.074166666667,0.192222222222,True,,,,,
A4_remove_hierarchical_pooling,10,168,101897,0.074166666667,0.17,True,,,,,
A2_remove_industry_prior,10,169,101898,0.071759259259,0.106111111111,True,,,,,
A4_remove_hierarchical_pooling,10,169,101898,0.071759259259,0.1,True,,,,,
A2_remove_industry_prior,10,170,101899,0.09037037037,0.108888888889,True,,,,,
A4_remove_hierarchical_pooling,10,170,101899,0.09037037037,0.17,True,,,,,
A2_remove_industry_prior,10,171,101900,0.110740740741,0.164444444444,True,,,,,
A4_remove_hierarchical_pooling,10,171,101900,0.110740740741,0.07,False,,,,,
A2_remove_industry_prior,10,172,101901,0.089351851852,0.094444444444,True,,,,,
A4_remove_hierarchical_pooling,10,172,101901,0.089351851852,0.18,True,,,,,
A2_remove_industry_prior,10,173,101902,0.146666666667,0.18,True,,,,,
A4_remove_hierarchical_pooling,10,173,101902,0.146666666667,0.23,True,,,,,
A2_remove_industry_prior,10,174,101903,0.042222222222,0.153333333333,True,,,,,
A4_remove_hierarchical_pooling,10,174,101903,0.042222222222,0.07,True,,,,,
A2_remove_industry_prior,10,175,101904,0.175,0.25,True,,,,,
A4_remove_hierarchical_pooling,10,175,101904,0.175,0.25,True,,,,,
A2_remove_industry_prior,10,176,101905,0.078703703704,0.122222222222,True,,,,,
A4_remove_hierarchical_pooling,10,176,101905,0.078703703704,0.1,True,,,,,
A2_remove_industry_prior,10,177,101906,0.090648148148,0.205555555556,True,,,,,
A4_remove_hierarchical_pooling,10,177,101906,0.090648148148,0.15,True,,,,,
A2_remove_industry_prior,10,178,101907,0.119537037037,0.167222222222,True,,,,,
A4_remove_hierarchical_pooling,10,178,101907,0.119537037037,0.17,True,,,,,
A2_remove_industry_prior,10,179,101908,0.147777777778,0.161666666667,True,,,,,
A4_remove_hierarchical_pooling,10,179,101908,0.147777777778,0.27,True,,,,,
A2_remove_industry_prior,10,180,101909,0.107037037037,0.242222222222,True,,,,,
A4_remove_hierarchical_pooling,10,180,101909,0.107037037037,0.17,True,,,,,
A2_remove_industry_prior,10,181,101910,0.133425925926,0.164444444444,True,,,,,
A4_remove_hierarchical_pooling,10,181,101910,0.133425925926,0.22,True,,,,,
A2_remove_industry_prior,10,182,101911,0.093611111111,0.125,True,,,,,
A4_remove_hierarchical_pooling,10,182,101911,0.093611111111,0.17,True,,,,,
A2_remove_industry_prior,10,183,101912,0.112962962963,0.252777777778,True,,,,,
A4_remove_hierarchical_pooling,10,183,101912,0.112962962963,0.15,True,,,,,
A2_remove_industry_prior,10,184,101913,0.110185185185,0.161111111111,True,,,,,
A4_remove_hierarchical_pooling,10,184,101913,0.110185185185,0.23,True,,,,,
A2_remove_industry_prior,10,185,101914,0.106944444444,0.045,False,,,,,
A4_remove_hierarchical_pooling,10,185,101914,0.106944444444,0.25,True,,,,,
A2_remove_industry_prior,10,186,101915,0.086666666667,0.17,True,,,,,
A4_remove_hierarchical_pooling,10,186,101915,0.086666666667,0.12,True,,,,,
A2_remove_industry_prior,10,187,101916,0.107962962963,0.097777777778,False,,,,,
A4_remove_hierarchical_pooling,10,187,101916,0.107962962963,0.27,True,,,,,
A2_remove_industry_prior,10,188,101917,0.228703703704,0.286111111111,True,,,,,
A4_remove_hierarchical_pooling,10,188,101917,0.228703703704,0.35,True,,,,,
A2_remove_industry_prior,10,189,101918,0.032962962963,0.108888888889,True,,,,,
A4_remove_hierarchical_pooling,10,189,101918,0.032962962963,0.15,True,,,,,
A2_remove_industry_prior,10,190,101919,0.107777777778,0.133333333333,True,,,,,
A4_remove_hierarchical_pooling,10,190,101919,0.107777777778,0.18,True,,,,,
A2_remove_industry_prior,10,191,101920,0.042592592593,0.128333333333,True,,,,,
A4_remove_hierarchical_pooling,10,191,101920,0.042592592593,0.17,True,,,,,
A2_remove_industry_prior,10,192,101921,0.063888888889,0.152777777778,True,,,,,
A4_remove_hierarchical_pooling,10,192,101921,0.063888888889,0.08,True,,,,,
A2_remove_industry_prior,10,193,101922,0.177314814815,0.266666666667,True,,,,,
A4_remove_hierarchical_pooling,10,193,101922,0.177314814815,0.25,True,,,,,
A2_remove_industry_prior,10,194,101923,0.122222222222,0.225,True,,,,,
A4_remove_hierarchical_pooling,10,194,101923,0.122222222222,0.15,True,,,,,
A2_remove_industry_prior,10,195,101924,0.266574074074,0.268888888889,True,,,,,
A4_remove_hierarchical_pooling,10,195,101924,0.266574074074,0.43,True,,,,,
A2_remove_industry_prior,10,196,101925,0.052407407407,0.114444444444,True,,,,,
A4_remove_hierarchical_pooling,10,196,101925,0.052407407407,0.15,True,,,,,
A2_remove_industry_prior,10,197,101926,0.061111111111,0.064444444444,True,,,,,
A4_remove_hierarchical_pooling,10,197,101926,0.061111111111,0.15,True,,,,,
A2_remove_industry_prior,10,198,101927,0.140740740741,0.225,True,,,,,
A4_remove_hierarchical_pooling,10,198,101927,0.140740740741,0.15,True,,,,,
A2_remove_industry_prior,10,199,101928,0.110555555556,0.180555555556,True,,,,,
A4_remove_hierarchical_pooling,10,199,101928,0.110555555556,0.13,True,,,,,
A2_remove_industry_prior,20,0,201729,0.054567901235,0.044074074074,False,,,,,
A4_remove_hierarchical_pooling,20,0,201729,0.054567901235,0.1,True,,,,,
A2_remove_industry_prior,20,1,201730,0.10987654321,0.112592592593,True,,,,,
A4_remove_hierarchical_pooling,20,1,201730,0.10987654321,0.2,True,,,,,
A2_remove_industry_prior,20,2,201731,0.036172839506,0.090740740741,True,,,,,
A4_remove_hierarchical_pooling,20,2,201731,0.036172839506,0.08,True,,,,,
A2_remove_industry_prior,20,3,201732,0.086728395062,0.037037037037,False,,,,,
A4_remove_hierarchical_pooling,20,3,201732,0.086728395062,0.2,True,,,,,
A2_remove_industry_prior,20,4,201733,0.067654320988,0.039259259259,False,,,,,
A4_remove_hierarchical_pooling,20,4,201733,0.067654320988,0.15,True,,,,,
A2_remove_industry_prior,20,5,201734,0.045432098765,0.07037037037,True,,,,,
A4_remove_hierarchical_pooling,20,5,201734,0.045432098765,0.08,True,,,,,
A2_remove_industry_prior,20,6,201735,0.059012345679,0.104074074074,True,,,,,
A4_remove_hierarchical_pooling,20,6,201735,0.059012345679,0.08,True,,,,,
A2_remove_industry_prior,20,7,201736,0.036172839506,0.022592592593,False,,,,,
A4_remove_hierarchical_pooling,20,7,201736,0.036172839506,0.1,True,,,,,
A2_remove_industry_prior,20,8,201737,0.073827160494,0.044814814815,False,,,,,
A4_remove_hierarchical_pooling,20,8,201737,0.073827160494,0.13,True,,,,,
A2_remove_industry_prior,20,9,201738,0.066419753086,0.12962962963,True,,,,,
A4_remove_hierarchical_pooling,20,9,201738,0.066419753086,0.08,True,,,,,
A2_remove_industry_prior,20,10,201739,0.171913580247,0.227407407407,True,,,,,
A4_remove_hierarchical_pooling,20,10,201739,0.171913580247,0.22,True,,,,,
A2_remove_industry_prior,20,11,201740,0.158395061728,0.203703703704,True,,,,,
A4_remove_hierarchical_pooling,20,11,201740,0.158395061728,0.18,True,,,,,
A2_remove_industry_prior,20,12,201741,0.086419753086,0.048518518519,False,,,,,
A4_remove_hierarchical_pooling,20,12,201741,0.086419753086,0.15,True,,,,,
A2_remove_industry_prior,20,13,201742,0.133086419753,0.196296296296,True,,,,,
A4_remove_hierarchical_pooling,20,13,201742,0.133086419753,0.18,True,,,,,
A2_remove_industry_prior,20,14,201743,0.062592592593,0.075555555556,True,,,,,
A4_remove_hierarchical_pooling,20,14,201743,0.062592592593,0.07,True,,,,,
A2_remove_industry_prior,20,15,201744,0.125679012346,0.120740740741,False,,,,,
A4_remove_hierarchical_pooling,20,15,201744,0.125679012346,0.23,True,,,,,
A2_remove_industry_prior,20,16,201745,0.08462962963,0.074444444444,False,,,,,
A4_remove_hierarchical_pooling,20,16,201745,0.08462962963,0.13,True,,,,,
A2_remove_industry_prior,20,17,201746,0.043209876543,0.109259259259,True,,,,,
A4_remove_hierarchical_pooling,20,17,201746,0.043209876543,0.07,True,,,,,
A2_remove_industry_prior,20,18,201747,0.063888888889,0.012962962963,False,,,,,
A4_remove_hierarchical_pooling,20,18,201747,0.063888888889,0.1,True,,,,,
A2_remove_industry_prior,20,19,201748,0.095740740741,0.187037037037,True,,,,,
A4_remove_hierarchical_pooling,20,19,201748,0.095740740741,0.13,True,,,,,
A2_remove_industry_prior,20,20,201749,0.032160493827,0.090740740741,True,,,,,
A4_remove_hierarchical_pooling,20,20,201749,0.032160493827,0.08,True,,,,,
A2_remove_industry_prior,20,21,201750,0.129567901235,0.134814814815,True,,,,,
A4_remove_hierarchical_pooling,20,21,201750,0.129567901235,0.17,True,,,,,
A2_remove_industry_prior,20,22,201751,0.079938271605,0.12962962963,True,,,,,
A4_remove_hierarchical_pooling,20,22,201751,0.079938271605,0.08,True,,,,,
A2_remove_industry_prior,20,23,201752,0.099012345679,0.107037037037,True,,,,,
A4_remove_hierarchical_pooling,20,23,201752,0.099012345679,0.12,True,,,,,
A2_remove_industry_prior,20,24,201753,0.102716049383,0.032962962963,False,,,,,
A4_remove_hierarchical_pooling,20,24,201753,0.102716049383,0.15,True,,,,,
A2_remove_industry_prior,20,25,201754,0.069444444444,0.092222222222,True,,,,,
A4_remove_hierarchical_pooling,20,25,201754,0.069444444444,0.12,True,,,,,
A2_remove_industry_prior,20,26,201755,0.081851851852,0.107777777778,True,,,,,
A4_remove_hierarchical_pooling,20,26,201755,0.081851851852,0.18,True,,,,,
A2_remove_industry_prior,20,27,201756,0.067283950617,0.096296296296,True,,,,,
A4_remove_hierarchical_pooling,20,27,201756,0.067283950617,0.03,False,,,,,
A2_remove_industry_prior,20,28,201757,0.083333333333,0.083333333333,False,,,,,
A4_remove_hierarchical_pooling,20,28,201757,0.083333333333,0.1,True,,,,,
A2_remove_industry_prior,20,29,201758,0.053950617284,0.058888888889,True,,,,,
A4_remove_hierarchical_pooling,20,29,201758,0.053950617284,0.12,True,,,,,
A2_remove_industry_prior,20,30,201759,0.112962962963,0.161111111111,True,,,,,
A4_remove_hierarchical_pooling,20,30,201759,0.112962962963,0.15,True,,,,,
A2_remove_industry_prior,20,31,201760,0.116296296296,0.131111111111,True,,,,,
A4_remove_hierarchical_pooling,20,31,201760,0.116296296296,0.17,True,,,,,
A2_remove_industry_prior,20,32,201761,0.133580246914,0.177777777778,True,,,,,
A4_remove_hierarchical_pooling,20,32,201761,0.133580246914,0.12,False,,,,,
A2_remove_industry_prior,20,33,201762,0.151851851852,0.101481481481,False,,,,,
A4_remove_hierarchical_pooling,20,33,201762,0.151851851852,0.25,True,,,,,
A2_remove_industry_prior,20,34,201763,0.07462962963,0.138518518519,True,,,,,
A4_remove_hierarchical_pooling,20,34,201763,0.07462962963,0.17,True,,,,,
A2_remove_industry_prior,20,35,201764,0.037716049383,0.096296296296,True,,,,,
A4_remove_hierarchical_pooling,20,35,201764,0.037716049383,0.08,True,,,,,
A2_remove_industry_prior,20,36,201765,0.155308641975,0.089259259259,False,,,,,
A4_remove_hierarchical_pooling,20,36,201765,0.155308641975,0.18,True,,,,,
A2_remove_industry_prior,20,37,201766,0.201790123457,0.277407407407,True,,,,,
A4_remove_hierarchical_pooling,20,37,201766,0.201790123457,0.27,True,,,,,
A2_remove_industry_prior,20,38,201767,0.161358024691,0.234814814815,True,,,,,
A4_remove_hierarchical_pooling,20,38,201767,0.161358024691,0.22,True,,,,,
A2_remove_industry_prior,20,39,201768,0.061728395062,0.087037037037,True,,,,,
A4_remove_hierarchical_pooling,20,39,201768,0.061728395062,0.1,True,,,,,
A2_remove_industry_prior,20,40,201769,0.109259259259,0.072222222222,False,,,,,
A4_remove_hierarchical_pooling,20,40,201769,0.109259259259,0.2,True,,,,,
A2_remove_industry_prior,20,41,201770,0.093271604938,0.104074074074,True,,,,,
A4_remove_hierarchical_pooling,20,41,201770,0.093271604938,0.13,True,,,,,
A2_remove_industry_prior,20,42,201771,0.067901234568,0.090740740741,True,,,,,
A4_remove_hierarchical_pooling,20,42,201771,0.067901234568,0.05,False,,,,,
A2_remove_industry_prior,20,43,201772,0.077777777778,0.116666666667,True,,,,,
A4_remove_hierarchical_pooling,20,43,201772,0.077777777778,0.1,True,,,,,
A2_remove_industry_prior,20,44,201773,0.057716049383,0.058888888889,True,,,,,
A4_remove_hierarchical_pooling,20,44,201773,0.057716049383,0.1,True,,,,,
A2_remove_industry_prior,20,45,201774,0.058395061728,0.062962962963,True,,,,,
A4_remove_hierarchical_pooling,20,45,201774,0.058395061728,0.13,True,,,,,
A2_remove_industry_prior,20,46,201775,0.048518518519,0.108888888889,True,,,,,
A4_remove_hierarchical_pooling,20,46,201775,0.048518518519,0.05,True,,,,,
A2_remove_industry_prior,20,47,201776,0.145987654321,0.225925925926,True,,,,,
A4_remove_hierarchical_pooling,20,47,201776,0.145987654321,0.2,True,,,,,
A2_remove_industry_prior,20,48,201777,0.086666666667,0.047777777778,False,,,,,
A4_remove_hierarchical_pooling,20,48,201777,0.086666666667,0.12,True,,,,,
A2_remove_industry_prior,20,49,201778,0.069814814815,0.103703703704,True,,,,,
A4_remove_hierarchical_pooling,20,49,201778,0.069814814815,0.08,True,,,,,
A2_remove_industry_prior,20,50,201779,0.11450617284,0.04962962963,False,,,,,
A4_remove_hierarchical_pooling,20,50,201779,0.11450617284,0.2,True,,,,,
A2_remove_industry_prior,20,51,201780,0.087901234568,0.121851851852,True,,,,,
A4_remove_hierarchical_pooling,20,51,201780,0.087901234568,0.12,True,,,,,
A2_remove_industry_prior,20,52,201781,0.01487654321,0.07037037037,True,,,,,
A4_remove_hierarchical_pooling,20,52,201781,0.01487654321,0.05,True,,,,,
A2_remove_industry_prior,20,53,201782,0.018518518519,0.066666666667,True,,,,,
A4_remove_hierarchical_pooling,20,53,201782,0.018518518519,0.08,True,,,,,
A2_remove_industry_prior,20,54,201783,0.174320987654,0.245925925926,True,,,,,
A4_remove_hierarchical_pooling,20,54,201783,0.174320987654,0.22,True,,,,,
A2_remove_industry_prior,20,55,201784,0.067530864198,0.071851851852,True,,,,,
